,patch,Expedition,date [DD.MM.YYYY],time [HH:MM],water_temp [°C],ph [pH],do [mg l-1],do_sat [saturation],w_co2 [mATM],conductivity [uS cm -1],turb [NTU],gl_name,lat_sn [DD],lon_sn [DD],ele_sn [m],lat_sp [DD],lon_sp [DD],ele_sp [m],sn_sp_dist [m],sn_sp_ele [m],gl_sa [km2],gl_cov [%],gl_a [km2],rgi_v6,glims_id,chla [ug g-1],eps [ugC g-1],ag [nmol g-1 h-1],ap [nmol g-1 h-1],bg [nmol g-1 h-1],lap [nmol g-1 h-1],nag [nmol g-1 h-1],bp [ngC g-1 h-1],sba [cells g-1],respiration [mg 02 g-1 h-1],n3_srp [ug l-1],n4_nh4 [ug l-1],n5_no3 [ug l-1],n6_no2 [ug l-1],bio10,bio11,bio12,bio13,bio14,bio15,bio16,bio17,bio18,bio19,bio1,bio2,bio3,bio4,bio5,bio6,bio7,bio8,bio9,fcf,fgd,scd,swe,pr,tas,tasmin,tasmax
37,GL8_UP_2,New Zealand,02.02.19,10:54,0.7,7.34,11.9,99.0,347.3,14.9,12.6,Marmaduke Dixon,-42.9874,171.3903,1637,-42.9875,171.3904,1629,16,8,0.62,0.44,1.42,RGI60-18.02823,G171383E42988S,0.0002015,0.0,0.005851145,0.260354054,0.025799184,0.502629232,0.011129483,39.676325,1011132.44,0.002741421,8.0,24.9,55.8,,5.4500000000000455,-3.9499999999999886,5407.6,570.6,343.20000000000005,15.3,1606.1000000000001,1157.3,1210.2,1237.3000000000002,0.8500000000000227,7.0,38.400000000000006,362.6,9.850000000000023,-8.349999999999966,18.2,2.0500000000000114,4.050000000000011,173.0,0.0,365.0,1708.3000000000002,343.20000000000005,6.050000000000011,2.0500000000000114,9.850000000000023
38,GL8_UP_3,New Zealand,02.02.19,10:54,0.7,7.34,11.9,99.0,347.3,14.9,12.6,Marmaduke Dixon,-42.9874,171.3903,1637,-42.9875,171.3904,1629,16,8,0.62,0.44,1.42,RGI60-18.02823,G171383E42988S,0.0,0.0,0.004248674,0.050351747,0.008951183,0.322126664,0.007073788,36.05674,2809493.21,0.003928154,8.0,24.9,55.8,,5.4500000000000455,-3.9499999999999886,5407.6,570.6,343.20000000000005,15.3,1606.1000000000001,1157.3,1210.2,1237.3000000000002,0.8500000000000227,7.0,38.400000000000006,362.6,9.850000000000023,-8.349999999999966,18.2,2.0500000000000114,4.050000000000011,173.0,0.0,365.0,1708.3000000000002,343.20000000000005,6.050000000000011,2.0500000000000114,9.850000000000023
39,GL8_DN_1,New Zealand,02.02.19,15:15,1.3,7.17,11.7,99.5,312.9,14.2,11.1,Marmaduke Dixon,-42.9874,171.3903,1637,-42.9884,171.3923,1584,199,53,0.62,0.43,1.44,RGI60-18.02823,G171383E42988S,0.0001524,0.0,0.002078926,0.136921851,0.01165255,0.379052021,0.0,67.651115,5319763.47,,,,,,6.9500000000000455,-2.4499999999999886,5400.200000000001,570.4,342.5,15.3,1604.1000000000001,1155.1000000000001,1207.5,1235.3000000000002,2.3500000000000227,7.0,38.0,363.40000000000003,11.450000000000045,-6.949999999999989,18.400000000000002,3.5500000000000114,5.550000000000011,166.0,35.0,258.0,981.1,342.5,7.550000000000011,3.5500000000000114,11.450000000000045
40,GL8_DN_2,New Zealand,02.02.19,15:15,1.3,7.17,11.7,99.5,312.9,14.2,11.1,Marmaduke Dixon,-42.9874,171.3903,1637,-42.9884,171.3923,1584,199,53,0.62,0.43,1.44,RGI60-18.02823,G171383E42988S,0.000128333,0.0,0.00253229,0.109753126,0.009736271,0.358911911,0.0,128.46607,4611014.33,,,,,,6.9500000000000455,-2.4499999999999886,5400.200000000001,570.4,342.5,15.3,1604.1000000000001,1155.1000000000001,1207.5,1235.3000000000002,2.3500000000000227,7.0,38.0,363.40000000000003,11.450000000000045,-6.949999999999989,18.400000000000002,3.5500000000000114,5.550000000000011,166.0,35.0,258.0,981.1,342.5,7.550000000000011,3.5500000000000114,11.450000000000045
41,GL8_DN_3,New Zealand,02.02.19,15:15,1.3,7.17,11.7,99.5,312.9,14.2,11.1,Marmaduke Dixon,-42.9874,171.3903,1637,-42.9884,171.3923,1584,199,53,0.62,0.43,1.44,RGI60-18.02823,G171383E42988S,0.000241333,0.0,0.003434397,0.139378101,0.010920986,0.479647253,0.014978278,101.413895,3036929.33,,,,,,6.9500000000000455,-2.4499999999999886,5400.200000000001,570.4,342.5,15.3,1604.1000000000001,1155.1000000000001,1207.5,1235.3000000000002,2.3500000000000227,7.0,38.0,363.40000000000003,11.450000000000045,-6.949999999999989,18.400000000000002,3.5500000000000114,5.550000000000011,166.0,35.0,258.0,981.1,342.5,7.550000000000011,3.5500000000000114,11.450000000000045
42,GL9_UP_1,New Zealand,03.02.19,10:12,3.6,7.19,11.5,100.4,422.3,12.5,23.1,Cahill,-42.9815,171.3958,1611,-42.9824,171.3978,1510,180,101,0.6,0.66,0.91,RGI60-18.02851,G171391E42978S,0.0,0.0,0.002486522,0.032351127,7.54e-05,0.251788312,0.0,79.101175,2888917.33,0.001621316,7.1,24.5,41.0,,5.650000000000034,-3.6499999999999773,5621.400000000001,593.2,357.20000000000005,15.200000000000001,1668.4,1203.6000000000001,1257.6000000000001,1286.3000000000002,1.0500000000000114,7.0,38.7,360.20000000000005,10.050000000000011,-8.049999999999955,18.1,2.250000000000057,4.350000000000023,172.0,0.0,365.0,1507.3000000000002,357.20000000000005,6.250000000000057,2.250000000000057,10.050000000000011
43,GL9_UP_2,New Zealand,03.02.19,10:12,3.6,7.19,11.5,100.4,422.3,12.5,23.1,Cahill,-42.9815,171.3958,1611,-42.9824,171.3978,1510,180,101,0.6,0.66,0.91,RGI60-18.02851,G171391E42978S,3.5e-05,0.0,0.003907034,0.060505572,0.00784518,0.427343969,0.0,67.06558,3414691.19,0.002253036,7.1,24.5,41.0,,5.650000000000034,-3.6499999999999773,5621.400000000001,593.2,357.20000000000005,15.200000000000001,1668.4,1203.6000000000001,1257.6000000000001,1286.3000000000002,1.0500000000000114,7.0,38.7,360.20000000000005,10.050000000000011,-8.049999999999955,18.1,2.250000000000057,4.350000000000023,172.0,0.0,365.0,1507.3000000000002,357.20000000000005,6.250000000000057,2.250000000000057,10.050000000000011
44,GL9_UP_3,New Zealand,03.02.19,10:12,3.6,7.19,11.5,100.4,422.3,12.5,23.1,Cahill,-42.9815,171.3958,1611,-42.9824,171.3978,1510,180,101,0.6,0.66,0.91,RGI60-18.02851,G171391E42978S,2.07e-06,0.082005,0.0037282,0.071060811,0.011676597,0.445400073,0.0,117.5259,2092005.42,0.002858095,7.1,24.5,41.0,,5.650000000000034,-3.6499999999999773,5621.400000000001,593.2,357.20000000000005,15.200000000000001,1668.4,1203.6000000000001,1257.6000000000001,1286.3000000000002,1.0500000000000114,7.0,38.7,360.20000000000005,10.050000000000011,-8.049999999999955,18.1,2.250000000000057,4.350000000000023,172.0,0.0,365.0,1507.3000000000002,357.20000000000005,6.250000000000057,2.250000000000057,10.050000000000011
45,GL9_DN_1,New Zealand,03.02.19,13:44,6.0,6.78,11.0,100.3,434.4,12.2,27.2,Cahill,-42.9815,171.3958,1611,-42.9839,171.4025,1253,593,358,0.6,0.62,0.97,RGI60-18.02851,G171391E42978S,1.85e-05,0.0,0.003657687,0.145695842,0.00080121,0.429857951,0.0,49.163615,3432505.47,0.002016844,,,,,7.550000000000011,-1.9499999999999886,5467.8,577.8000000000001,346.5,15.3,1622.8000000000002,1169.2,1220.8,1251.8000000000002,2.9500000000000455,7.0,38.0,367.90000000000003,12.050000000000011,-6.349999999999966,18.400000000000002,4.250000000000057,6.250000000000057,166.0,11.0,228.0,863.5,346.5,8.250000000000057,4.150000000000034,12.050000000000011
46,GL9_DN_2,New Zealand,03.02.19,13:44,6.0,6.78,11.0,100.3,434.4,12.2,27.2,Cahill,-42.9815,171.3958,1611,-42.9839,171.4025,1253,593,358,0.6,0.62,0.97,RGI60-18.02851,G171391E42978S,0.000140333,0.0,0.0028555,0.090427916,0.006921755,0.493789728,0.0,11.26159,3489009.09,0.001842311,,,,,7.550000000000011,-1.9499999999999886,5467.8,577.8000000000001,346.5,15.3,1622.8000000000002,1169.2,1220.8,1251.8000000000002,2.9500000000000455,7.0,38.0,367.90000000000003,12.050000000000011,-6.349999999999966,18.400000000000002,4.250000000000057,6.250000000000057,166.0,11.0,228.0,863.5,346.5,8.250000000000057,4.150000000000034,12.050000000000011
47,GL9_DN_3,New Zealand,03.02.19,13:44,6.0,6.78,11.0,100.3,434.4,12.2,27.2,Cahill,-42.9815,171.3958,1611,-42.9839,171.4025,1253,593,358,0.6,0.62,0.97,RGI60-18.02851,G171391E42978S,0.0,0.0,0.002404526,0.122146817,0.009116374,0.631084141,0.0,65.865945,3209651.09,0.001059822,,,,,7.550000000000011,-1.9499999999999886,5467.8,577.8000000000001,346.5,15.3,1622.8000000000002,1169.2,1220.8,1251.8000000000002,2.9500000000000455,7.0,38.0,367.90000000000003,12.050000000000011,-6.349999999999966,18.400000000000002,4.250000000000057,6.250000000000057,166.0,11.0,228.0,863.5,346.5,8.250000000000057,4.150000000000034,12.050000000000011
48,GL10_UP_1,New Zealand,08.02.19,11:52,0.7,8.1,13.2,103.1,232.4,40.7,49.0,Dart,-44.4813,168.606,1095,-44.4813,168.6059,1090,12,5,8.62,0.55,15.59,RGI60-18.00686,G168609E44455S,0.0,0.0,9.17e-06,0.219649336,0.000886613,1.036688546,0.0,22.82396,8456959.91,0.001986404,6.5,24.5,22.2,,8.950000000000045,-2.1499999999999773,4087.3,436.0,264.0,14.5,1136.9,918.5,1017.1,947.6,3.3500000000000227,7.2,34.7,433.3,13.850000000000023,-6.749999999999943,20.6,7.250000000000057,7.250000000000057,150.0,1.0,222.0,677.4000000000001,264.0,9.650000000000034,5.4500000000000455,13.850000000000023
49,GL10_UP_2,New Zealand,08.02.19,11:52,0.7,8.1,13.2,103.1,232.4,40.7,49.0,Dart,-44.4813,168.606,1095,-44.4813,168.6059,1090,12,5,8.62,0.55,15.59,RGI60-18.00686,G168609E44455S,0.0002129,0.0,0.005205334,0.313464295,0.013530954,1.185465821,0.0,7.6950465,3719160.17,0.00416271,6.5,24.5,22.2,,8.950000000000045,-2.1499999999999773,4087.3,436.0,264.0,14.5,1136.9,918.5,1017.1,947.6,3.3500000000000227,7.2,34.7,433.3,13.850000000000023,-6.749999999999943,20.6,7.250000000000057,7.250000000000057,150.0,1.0,222.0,677.4000000000001,264.0,9.650000000000034,5.4500000000000455,13.850000000000023
50,GL10_UP_3,New Zealand,08.02.19,11:52,0.7,8.1,13.2,103.1,232.4,40.7,49.0,Dart,-44.4813,168.606,1095,-44.4813,168.6059,1090,12,5,8.62,0.55,15.59,RGI60-18.00686,G168609E44455S,0.000442667,0.0,0.002583378,0.174688512,0.034475776,0.838572573,0.0,11.70789,3534203.95,0.002657689,6.5,24.5,22.2,,8.950000000000045,-2.1499999999999773,4087.3,436.0,264.0,14.5,1136.9,918.5,1017.1,947.6,3.3500000000000227,7.2,34.7,433.3,13.850000000000023,-6.749999999999943,20.6,7.250000000000057,7.250000000000057,150.0,1.0,222.0,677.4000000000001,264.0,9.650000000000034,5.4500000000000455,13.850000000000023
51,GL10_DN_1,New Zealand,08.02.19,15:19,0.7,7.43,12.9,100.2,375.7,40.8,98.6,Dart,-44.4813,168.606,1095,-44.4818,168.5979,1042,650,53,9.03,0.52,17.35,RGI60-18.00686,G168609E44455S,0.0,0.0,0.000694105,0.249265801,0.000969031,1.307384754,0.001928619,49.499805,3278170.09,0.001272744,,,,,6.250000000000057,-4.649999999999977,4354.6,465.20000000000005,281.6,14.600000000000001,1214.2,978.9000000000001,1085.6000000000001,1006.3000000000001,0.8500000000000227,7.2,35.2,426.3,11.250000000000057,-9.149999999999977,20.400000000000002,4.550000000000011,4.650000000000034,149.0,0.0,365.0,1077.9,281.6,7.050000000000011,2.750000000000057,11.250000000000057
52,GL10_DN_2,New Zealand,08.02.19,15:19,0.7,7.43,12.9,100.2,375.7,40.8,98.6,Dart,-44.4813,168.606,1095,-44.4818,168.5979,1042,650,53,9.03,0.52,17.35,RGI60-18.00686,G168609E44455S,0.000336333,0.0,0.001533199,0.182885486,0.001996925,1.24995993,0.0,32.81913,3023978.0,0.00187303,,,,,6.250000000000057,-4.649999999999977,4354.6,465.20000000000005,281.6,14.600000000000001,1214.2,978.9000000000001,1085.6000000000001,1006.3000000000001,0.8500000000000227,7.2,35.2,426.3,11.250000000000057,-9.149999999999977,20.400000000000002,4.550000000000011,4.650000000000034,149.0,0.0,365.0,1077.9,281.6,7.050000000000011,2.750000000000057,11.250000000000057
53,GL10_DN_3,New Zealand,08.02.19,15:19,0.7,7.43,12.9,100.2,375.7,40.8,98.6,Dart,-44.4813,168.606,1095,-44.4818,168.5979,1042,650,53,9.03,0.52,17.35,RGI60-18.00686,G168609E44455S,0.000402333,0.0,0.000301943,0.097686549,0.003012539,0.736782192,0.0,93.374485,3123022.18,0.002328699,,,,,6.250000000000057,-4.649999999999977,4354.6,465.20000000000005,281.6,14.600000000000001,1214.2,978.9000000000001,1085.6000000000001,1006.3000000000001,0.8500000000000227,7.2,35.2,426.3,11.250000000000057,-9.149999999999977,20.400000000000002,4.550000000000011,4.650000000000034,149.0,0.0,365.0,1077.9,281.6,7.050000000000011,2.750000000000057,11.250000000000057
54,GL11_UP_1,New Zealand,09.02.19,11:56,2.9,10.18,11.1,98.9,386.9,14.5,4.1,Reid,-44.465,168.624,1713,-44.4673,168.6216,1587,320,126,0.43,0.63,0.68,RGI60-18.00676,G168623E44461S,0.010748333,0.04471,0.191614722,1.93359239,0.623519307,8.632938366,0.302181101,25.81455,82075809.2,0.007977237,6.1,27.3,7.6,,6.9500000000000455,-4.0499999999999545,4335.0,461.6,279.8,14.4,1200.9,974.7,1076.1000000000001,1010.4000000000001,1.5500000000000114,7.2,35.1,429.40000000000003,11.950000000000045,-8.549999999999955,20.5,5.350000000000023,5.350000000000023,145.0,66.0,301.0,1011.1,279.8,7.750000000000057,3.4500000000000455,11.950000000000045
55,GL11_UP_2,New Zealand,09.02.19,11:56,2.9,10.18,11.1,98.9,386.9,14.5,4.1,Reid,-44.465,168.624,1713,-44.4673,168.6216,1587,320,126,0.43,0.63,0.68,RGI60-18.00676,G168623E44461S,0.012437,0.0,0.130581494,1.691954544,0.517841809,6.10198923,0.22006704,20.41862,64942577.6,0.006297078,6.1,27.3,7.6,,6.9500000000000455,-4.0499999999999545,4335.0,461.6,279.8,14.4,1200.9,974.7,1076.1000000000001,1010.4000000000001,1.5500000000000114,7.2,35.1,429.40000000000003,11.950000000000045,-8.549999999999955,20.5,5.350000000000023,5.350000000000023,145.0,66.0,301.0,1011.1,279.8,7.750000000000057,3.4500000000000455,11.950000000000045
56,GL11_UP_3,New Zealand,09.02.19,11:56,2.9,10.18,11.1,98.9,386.9,14.5,4.1,Reid,-44.465,168.624,1713,-44.4673,168.6216,1587,320,126,0.43,0.63,0.68,RGI60-18.00676,G168623E44461S,0.008135333,0.0,0.175295319,1.960037975,1.64577185,8.889936689,0.501067216,15.6981565,74710627.3,0.006075796,6.1,27.3,7.6,,6.9500000000000455,-4.0499999999999545,4335.0,461.6,279.8,14.4,1200.9,974.7,1076.1000000000001,1010.4000000000001,1.5500000000000114,7.2,35.1,429.40000000000003,11.950000000000045,-8.549999999999955,20.5,5.350000000000023,5.350000000000023,145.0,66.0,301.0,1011.1,279.8,7.750000000000057,3.4500000000000455,11.950000000000045
57,GL11_DN_1,New Zealand,09.02.19,13:52,5.4,10.18,10.7,99.7,390.3,19.0,1.9,Reid,-44.465,168.624,1713,-44.4689,168.6193,1486,571,227,0.43,0.56,0.76,RGI60-18.00676,G168623E44461S,0.033885,0.031923,0.169260265,2.356747467,0.808488421,12.27695712,0.2193546,82.322265,82923579.6,0.006033567,,,,,6.9500000000000455,-4.0499999999999545,4335.0,461.6,279.8,14.4,1200.9,974.7,1076.1000000000001,1010.4000000000001,1.5500000000000114,7.2,35.1,429.40000000000003,11.950000000000045,-8.549999999999955,20.5,5.350000000000023,5.350000000000023,145.0,66.0,301.0,1011.1,279.8,7.750000000000057,3.4500000000000455,11.950000000000045
58,GL11_DN_2,New Zealand,09.02.19,13:52,5.4,10.18,10.7,99.7,390.3,19.0,1.9,Reid,-44.465,168.624,1713,-44.4689,168.6193,1486,571,227,0.43,0.56,0.76,RGI60-18.00676,G168623E44461S,0.022913,0.630596,0.433892575,3.023557428,1.058348981,14.45721035,0.23645993,125.11049,65329718.4,0.00593522,,,,,6.9500000000000455,-4.0499999999999545,4335.0,461.6,279.8,14.4,1200.9,974.7,1076.1000000000001,1010.4000000000001,1.5500000000000114,7.2,35.1,429.40000000000003,11.950000000000045,-8.549999999999955,20.5,5.350000000000023,5.350000000000023,145.0,66.0,301.0,1011.1,279.8,7.750000000000057,3.4500000000000455,11.950000000000045
59,GL11_DN_3,New Zealand,09.02.19,13:52,5.4,10.18,10.7,99.7,390.3,19.0,1.9,Reid,-44.465,168.624,1713,-44.4689,168.6193,1486,571,227,0.43,0.56,0.76,RGI60-18.00676,G168623E44461S,0.021557333,0.0,0.250306525,3.669733522,1.014134527,12.52356148,0.625429022,211.1564,91622868.3,0.005369645,,,,,6.9500000000000455,-4.0499999999999545,4335.0,461.6,279.8,14.4,1200.9,974.7,1076.1000000000001,1010.4000000000001,1.5500000000000114,7.2,35.1,429.40000000000003,11.950000000000045,-8.549999999999955,20.5,5.350000000000023,5.350000000000023,145.0,66.0,301.0,1011.1,279.8,7.750000000000057,3.4500000000000455,11.950000000000045
60,GL12_UP_1,New Zealand,10.02.19,12:38,6.6,9.83,11.4,101.3,417.5,66.7,9.9,Rob Roy,-44.4694,168.7206,1369,-44.4758,168.7268,749,864,620,1.97,0.8,2.48,RGI60-18.01013,G168718E44463S,0.006117667,0.0,0.0,0.373862005,0.056281963,1.940569379,0.02022058,58.36407,22580102.4,0.004152438,6.2,1.5,21.3,,11.150000000000034,-0.3499999999999659,2882.0,303.6,179.20000000000002,14.0,790.1,635.9000000000001,748.5,698.3000000000001,5.4500000000000455,7.0,33.4,448.20000000000005,16.05000000000001,-4.849999999999966,20.900000000000002,6.9500000000000455,9.450000000000045,156.0,305.0,144.0,264.6,179.20000000000002,11.950000000000045,7.650000000000034,16.05000000000001
61,GL12_UP_2,New Zealand,10.02.19,12:38,6.6,9.83,11.4,101.3,417.5,66.7,9.9,Rob Roy,-44.4694,168.7206,1369,-44.4758,168.7268,749,864,620,1.97,0.8,2.48,RGI60-18.01013,G168718E44463S,0.001270333,0.0,0.019262651,0.336890923,0.042589439,2.41493443,0.019795145,,11512015.9,0.004529154,6.2,1.5,21.3,,11.150000000000034,-0.3499999999999659,2882.0,303.6,179.20000000000002,14.0,790.1,635.9000000000001,748.5,698.3000000000001,5.4500000000000455,7.0,33.4,448.20000000000005,16.05000000000001,-4.849999999999966,20.900000000000002,6.9500000000000455,9.450000000000045,156.0,305.0,144.0,264.6,179.20000000000002,11.950000000000045,7.650000000000034,16.05000000000001
62,GL12_UP_3,New Zealand,10.02.19,12:38,6.6,9.83,11.4,101.3,417.5,66.7,9.9,Rob Roy,-44.4694,168.7206,1369,-44.4758,168.7268,749,864,620,1.97,0.8,2.48,RGI60-18.01013,G168718E44463S,0.000815667,0.0,0.017672764,0.282670527,0.028309141,1.871354179,0.010234685,23.130535,7987058.23,0.003707415,6.2,1.5,21.3,,11.150000000000034,-0.3499999999999659,2882.0,303.6,179.20000000000002,14.0,790.1,635.9000000000001,748.5,698.3000000000001,5.4500000000000455,7.0,33.4,448.20000000000005,16.05000000000001,-4.849999999999966,20.900000000000002,6.9500000000000455,9.450000000000045,156.0,305.0,144.0,264.6,179.20000000000002,11.950000000000045,7.650000000000034,16.05000000000001
63,GL12_DN_1,New Zealand,10.02.19,16:18,7.0,9.83,11.4,101.8,424.7,41.7,8.2,Rob Roy,-44.4694,168.7206,1369,-44.4803,168.7265,717,1367,652,1.97,0.78,2.52,RGI60-18.01013,G168718E44463S,0.001556333,0.0,0.040882418,0.440762002,0.10577518,3.530540905,0.036897284,39.30242,15110294.3,0.002941706,,,,,11.150000000000034,-0.3499999999999659,2882.0,303.6,179.20000000000002,14.0,790.1,635.9000000000001,748.5,698.3000000000001,5.4500000000000455,7.0,33.4,448.20000000000005,16.05000000000001,-4.849999999999966,20.900000000000002,6.9500000000000455,9.450000000000045,156.0,305.0,144.0,264.6,179.20000000000002,11.950000000000045,7.650000000000034,16.05000000000001
64,GL12_DN_2,New Zealand,10.02.19,16:18,7.0,9.83,11.4,101.8,424.7,41.7,8.2,Rob Roy,-44.4694,168.7206,1369,-44.4803,168.7265,717,1367,652,1.97,0.78,2.52,RGI60-18.01013,G168718E44463S,0.003362667,0.0,0.01657367,0.297756117,0.041671517,1.769774997,0.048293007,10.126535,13433682.2,0.004097167,,,,,11.150000000000034,-0.3499999999999659,2882.0,303.6,179.20000000000002,14.0,790.1,635.9000000000001,748.5,698.3000000000001,5.4500000000000455,7.0,33.4,448.20000000000005,16.05000000000001,-4.849999999999966,20.900000000000002,6.9500000000000455,9.450000000000045,156.0,305.0,144.0,264.6,179.20000000000002,11.950000000000045,7.650000000000034,16.05000000000001
65,GL12_DN_3,New Zealand,10.02.19,16:18,7.0,9.83,11.4,101.8,424.7,41.7,8.2,Rob Roy,-44.4694,168.7206,1369,-44.4803,168.7265,717,1367,652,1.97,0.78,2.52,RGI60-18.01013,G168718E44463S,0.003565,0.291004,0.023223499,0.424112174,0.083278802,2.481570345,0.015462549,23.001095,10596403.6,0.002346787,,,,,11.150000000000034,-0.3499999999999659,2882.0,303.6,179.20000000000002,14.0,790.1,635.9000000000001,748.5,698.3000000000001,5.4500000000000455,7.0,33.4,448.20000000000005,16.05000000000001,-4.849999999999966,20.900000000000002,6.9500000000000455,9.450000000000045,156.0,305.0,144.0,264.6,179.20000000000002,11.950000000000045,7.650000000000034,16.05000000000001
66,GL13_UP_1,New Zealand,13.02.19,13:20,0.7,6.76,11.6,98.1,411.6,9.3,4.9,Brewster,-44.0818,169.4317,1708,-44.0819,169.4317,1699,18,9,1.81,0.57,3.2,RGI60-18.01130,G169437E44072S,0.0155,0.19413,0.279766254,2.344548622,0.762509514,5.520612085,0.319954629,76.19778,80740270.8,0.015796728,6.8,2.9,9.6,,5.550000000000011,-4.649999999999977,4134.400000000001,483.70000000000005,261.8,17.1,1245.3000000000002,898.9000000000001,1009.9000000000001,898.9000000000001,0.5500000000000114,7.300000000000001,37.5,396.90000000000003,10.350000000000023,-9.149999999999977,19.5,1.8500000000000227,-4.649999999999977,162.0,0.0,365.0,1053.2,269.8,6.250000000000057,2.0500000000000114,10.350000000000023
67,GL13_UP_2,New Zealand,13.02.19,13:20,0.7,6.76,11.6,98.1,411.6,9.3,4.9,Brewster,-44.0818,169.4317,1708,-44.0819,169.4317,1699,18,9,1.81,0.57,3.2,RGI60-18.01130,G169437E44072S,0.011838333,0.07933,0.205418199,1.920079768,0.652114114,4.275191052,0.53065619,138.70275,71444738.4,0.010671487,6.8,2.9,9.6,,5.550000000000011,-4.649999999999977,4134.400000000001,483.70000000000005,261.8,17.1,1245.3000000000002,898.9000000000001,1009.9000000000001,898.9000000000001,0.5500000000000114,7.300000000000001,37.5,396.90000000000003,10.350000000000023,-9.149999999999977,19.5,1.8500000000000227,-4.649999999999977,162.0,0.0,365.0,1053.2,269.8,6.250000000000057,2.0500000000000114,10.350000000000023
68,GL13_UP_3,New Zealand,13.02.19,13:20,0.7,6.76,11.6,98.1,411.6,9.3,4.9,Brewster,-44.0818,169.4317,1708,-44.0819,169.4317,1699,18,9,1.81,0.57,3.2,RGI60-18.01130,G169437E44072S,0.024356667,0.534592,0.137430406,1.634458282,0.572332113,3.750379337,0.319197293,52.37636,57296764.5,0.012079601,6.8,2.9,9.6,,5.550000000000011,-4.649999999999977,4134.400000000001,483.70000000000005,261.8,17.1,1245.3000000000002,898.9000000000001,1009.9000000000001,898.9000000000001,0.5500000000000114,7.300000000000001,37.5,396.90000000000003,10.350000000000023,-9.149999999999977,19.5,1.8500000000000227,-4.649999999999977,162.0,0.0,365.0,1053.2,269.8,6.250000000000057,2.0500000000000114,10.350000000000023
69,GL13_DN_1,New Zealand,13.02.19,16:20,0.9,6.7,11.9,100.6,406.8,6.9,4.5,Brewster,-44.0818,169.4317,1708,-44.0838,169.4305,1655,241,53,1.81,0.53,3.41,RGI60-18.01130,G169437E44072S,0.002597333,0.0,0.143026309,1.618474673,0.345749649,2.394739055,0.127692814,40.71614,37517904.0,0.001661542,,,,,5.150000000000034,-4.949999999999989,4181.1,489.6,264.7,17.2,1260.5,908.6,1020.9000000000001,908.6,0.1500000000000341,7.300000000000001,37.4,394.6,9.950000000000045,-9.449999999999989,19.400000000000002,1.4500000000000455,-4.949999999999989,163.0,0.0,365.0,1467.5,272.2,5.850000000000023,1.650000000000034,9.950000000000045
